path,speaker_id,partition,class
train/1069.wav,200,train,7
train/1070.wav,200,train,8
train/1071.wav,200,train,8
train/1072.wav,200,train,9
train/1073.wav,200,train,9
train/1074.wav,200,train,10
train/1075.wav,200,train,10
train/1076.wav,200,train,0
train/1077.wav,200,train,0
train/1078.wav,114,train,1
train/1079.wav,114,train,1
train/1080.wav,114,train,2
train/1081.wav,114,train,2
train/1082.wav,114,train,3
train/1083.wav,114,train,3
train/1084.wav,114,train,4
train/1085.wav,114,train,4
train/1086.wav,114,train,5
train/1087.wav,114,train,5
train/1088.wav,114,train,6
train/1089.wav,114,train,6
train/1090.wav,114,train,7
train/1091.wav,114,train,7
train/1092.wav,114,train,8
train/1093.wav,114,train,8
train/1094.wav,114,train,9
train/1095.wav,114,train,9
train/1096.wav,114,train,10
train/1097.wav,114,train,10
train/1098.wav,114,train,0
train/1099.wav,114,train,0
train/1100.wav,57,train,1
train/1101.wav,57,train,1
train/1102.wav,57,train,2
train/1103.wav,57,train,2
train/1104.wav,57,train,3
train/1105.wav,57,train,3
train/1106.wav,57,train,4
train/1107.wav,57,train,4
train/1108.wav,57,train,5
train/1109.wav,57,train,5
train/1110.wav,57,train,6
train/1111.wav,57,train,6
train/1112.wav,57,train,7
train/1113.wav,57,train,7
train/1114.wav,57,train,8
train/1115.wav,57,train,8
train/1116.wav,57,train,9
train/1117.wav,57,train,9
train/1118.wav,57,train,10
train/1119.wav,57,train,10
train/1120.wav,57,train,0
train/1121.wav,57,train,0
train/1122.wav,214,train,1
train/1123.wav,214,train,1
train/1124.wav,214,train,2
train/1125.wav,214,train,2
train/1126.wav,214,train,3
train/1127.wav,214,train,3
train/1128.wav,214,train,4
train/1129.wav,214,train,4
train/1130.wav,214,train,5
train/1131.wav,214,train,5
train/1132.wav,214,train,6
train/1133.wav,214,train,6
train/1134.wav,214,train,7
train/1135.wav,214,train,7
train/1136.wav,214,train,8
train/1137.wav,214,train,8
train/1138.wav,214,train,9
train/1139.wav,214,train,9
train/1140.wav,214,train,10
train/1141.wav,214,train,10
train/1142.wav,214,train,0
train/1143.wav,214,train,0
train/1144.wav,194,train,1
train/1145.wav,194,train,1
train/1146.wav,194,train,2
train/1147.wav,194,train,2
train/1148.wav,194,train,3
train/1149.wav,194,train,3
train/1150.wav,194,train,4
train/1151.wav,194,train,4
train/1152.wav,194,train,5
train/1153.wav,194,train,5
train/1154.wav,194,train,6
train/1155.wav,194,train,6
train/1156.wav,194,train,7
train/1157.wav,194,train,7
train/1158.wav,194,train,8
train/1159.wav,194,train,8
train/1160.wav,194,train,9
train/1161.wav,194,train,9
train/1162.wav,194,train,10
train/1163.wav,194,train,10
train/1164.wav,194,train,0
train/1165.wav,194,train,0
train/1166.wav,43,train,1
train/1167.wav,43,train,1
train/1168.wav,43,train,2
train/1169.wav,43,train,2
train/1170.wav,43,train,3
train/1171.wav,43,train,3
train/1172.wav,43,train,4
train/1173.wav,43,train,4
train/1174.wav,43,train,5
train/1175.wav,43,train,5
train/1176.wav,43,train,6
train/1177.wav,43,train,6
train/1178.wav,43,train,7
train/1179.wav,43,train,7
train/1180.wav,43,train,8
train/1181.wav,43,train,8
train/1182.wav,43,train,9
train/1183.wav,43,train,9
train/1184.wav,43,train,10
train/1185.wav,43,train,10
train/1186.wav,43,train,0
train/1187.wav,43,train,0
train/1188.wav,131,train,1
train/1189.wav,131,train,1
train/1190.wav,131,train,2
train/1191.wav,131,train,2
train/1192.wav,131,train,3
train/1193.wav,131,train,3
train/1194.wav,131,train,4
train/1195.wav,131,train,4
train/1196.wav,131,train,5
train/1197.wav,131,train,5
train/1198.wav,131,train,6
train/1199.wav,131,train,6
train/1200.wav,131,train,7
train/1201.wav,131,train,7
train/1202.wav,131,train,8
train/1203.wav,131,train,8
train/1204.wav,131,train,9
train/1205.wav,131,train,9
train/1206.wav,131,train,10
train/1207.wav,131,train,10
train/1208.wav,131,train,0
train/1209.wav,131,train,0
train/1210.wav,197,train,1
train/1211.wav,197,train,1
train/1212.wav,197,train,2
train/1213.wav,197,train,2
train/1214.wav,197,train,3
train/1215.wav,197,train,3
train/1216.wav,197,train,4
train/1217.wav,197,train,4
train/1218.wav,197,train,5
train/1219.wav,197,train,5
train/1220.wav,197,train,6
train/1221.wav,197,train,6
train/1222.wav,197,train,7
train/1223.wav,197,train,7
train/1224.wav,197,train,8
train/1225.wav,197,train,8
train/1226.wav,197,train,9
train/1227.wav,197,train,9
train/1228.wav,197,train,10
train/1229.wav,197,train,10
train/1230.wav,197,train,0
train/1231.wav,197,train,0
train/1232.wav,19,train,1
train/1233.wav,19,train,1
train/1234.wav,19,train,2
train/1235.wav,19,train,2
train/1236.wav,19,train,3
train/1237.wav,19,train,3
train/1238.wav,19,train,4
train/1239.wav,19,train,4
train/1240.wav,19,train,5
train/1241.wav,19,train,5
train/1242.wav,19,train,6
train/1243.wav,19,train,6
train/1244.wav,19,train,7
train/1245.wav,19,train,7
train/1246.wav,19,train,8
train/1247.wav,19,train,8
train/1248.wav,19,train,9
train/1249.wav,19,train,9
train/1250.wav,19,train,10
train/1251.wav,19,train,10
train/1252.wav,19,train,0
train/1253.wav,19,train,0
train/1254.wav,54,train,1
train/1255.wav,54,train,1
train/1256.wav,54,train,2
train/1257.wav,54,train,2
train/1258.wav,54,train,3
train/1259.wav,54,train,3
train/1260.wav,54,train,4
train/1261.wav,54,train,4
train/1262.wav,54,train,5
train/1263.wav,54,train,5
train/1264.wav,54,train,6
train/1265.wav,54,train,6
train/1266.wav,54,train,7
train/1267.wav,54,train,7
train/1268.wav,54,train,8
train/1269.wav,54,train,8
train/1270.wav,54,train,9
train/1271.wav,54,train,9
train/1272.wav,54,train,10
train/1273.wav,54,train,10
train/1274.wav,54,train,0
train/1275.wav,54,train,0
train/1276.wav,7,train,1
train/1277.wav,7,train,1
train/1278.wav,7,train,2
train/1279.wav,7,train,2
train/1280.wav,7,train,3
train/1281.wav,7,train,3
train/1282.wav,7,train,4
train/1283.wav,7,train,4
train/1284.wav,7,train,5
train/1285.wav,7,train,5
train/1286.wav,7,train,6
train/1287.wav,7,train,6
train/1288.wav,7,train,7
train/1289.wav,7,train,7
train/1290.wav,7,train,8
train/1291.wav,7,train,8
train/1292.wav,7,train,9
train/1293.wav,7,train,9
train/1294.wav,7,train,10
train/1295.wav,7,train,10
train/1296.wav,7,train,0
train/1297.wav,7,train,0
train/1298.wav,77,train,1
train/1299.wav,77,train,1
train/1300.wav,77,train,2
train/1301.wav,77,train,2
train/1302.wav,77,train,3
train/1303.wav,77,train,3
train/1304.wav,77,train,4
train/1305.wav,77,train,4
train/1306.wav,77,train,5
train/1307.wav,77,train,5
train/1308.wav,77,train,6
train/1309.wav,77,train,6
train/1310.wav,77,train,7
train/1311.wav,77,train,7
train/1312.wav,77,train,8
train/1313.wav,77,train,8
train/1314.wav,77,train,9
train/1315.wav,77,train,9
train/1316.wav,77,train,10
train/1317.wav,77,train,10
train/1318.wav,77,train,0
train/1319.wav,77,train,0
train/1320.wav,35,train,1
train/1321.wav,35,train,1
train/1322.wav,35,train,2
train/1323.wav,35,train,2
train/1324.wav,35,train,3
train/1325.wav,35,train,3
train/1326.wav,35,train,4
train/1327.wav,35,train,4
train/1328.wav,35,train,5
train/1329.wav,35,train,5
train/1330.wav,35,train,6
train/1331.wav,35,train,6
train/1332.wav,35,train,7
train/1333.wav,35,train,7
train/1334.wav,35,train,8
train/1335.wav,35,train,8
train/1336.wav,35,train,9
train/1337.wav,35,train,9
train/1338.wav,35,train,10
train/1339.wav,35,train,10
train/1340.wav,35,train,0
train/1341.wav,35,train,0
train/1342.wav,90,train,1
train/1343.wav,90,train,1
train/1344.wav,90,train,2
train/1345.wav,90,train,2
train/1346.wav,90,train,3
train/1347.wav,90,train,3
train/1348.wav,90,train,4
train/1349.wav,90,train,4
train/1350.wav,90,train,5
train/1351.wav,90,train,5
train/1352.wav,90,train,6
train/1353.wav,90,train,6
train/1354.wav,90,train,7
train/1355.wav,90,train,7
train/1356.wav,90,train,8
train/1357.wav,90,train,8
train/1358.wav,90,train,9
train/1359.wav,90,train,9
train/1360.wav,90,train,10
train/1361.wav,90,train,10
train/1362.wav,90,train,0
train/1363.wav,90,train,0
train/1364.wav,145,train,1
train/1365.wav,145,train,1
train/1366.wav,145,train,2
train/1367.wav,145,train,2
train/1368.wav,145,train,3
train/1369.wav,145,train,3
train/1370.wav,145,train,4
train/1371.wav,145,train,4
train/1372.wav,145,train,5
train/1373.wav,145,train,5
train/1374.wav,145,train,6
train/1375.wav,145,train,6
train/1376.wav,145,train,7
train/1377.wav,145,train,7
train/1378.wav,145,train,8
train/1379.wav,145,train,8
train/1380.wav,145,train,9
train/1381.wav,145,train,9
train/1382.wav,145,train,10
train/1383.wav,145,train,10
train/1384.wav,145,train,0
train/1385.wav,145,train,0
train/1386.wav,89,train,1
train/1387.wav,89,train,1
train/1388.wav,89,train,2
train/1389.wav,89,train,2
train/1390.wav,89,train,3
train/1391.wav,89,train,3
train/1392.wav,89,train,4
train/1393.wav,89,train,4
train/1394.wav,89,train,5
train/1395.wav,89,train,5
train/1396.wav,89,train,6
train/1397.wav,89,train,6
train/1398.wav,89,train,7
train/1399.wav,89,train,7
train/1400.wav,89,train,8
train/1401.wav,89,train,8
train/1402.wav,89,train,9
train/1403.wav,89,train,9
train/1404.wav,89,train,10
train/1405.wav,89,train,10
train/1406.wav,89,train,0
train/1407.wav,89,train,0
train/1408.wav,78,train,1
train/1409.wav,78,train,1
train/1410.wav,78,train,2
train/1411.wav,78,train,2
train/1412.wav,78,train,3
train/1413.wav,78,train,3
train/1414.wav,78,train,4
train/1415.wav,78,train,4
train/1416.wav,78,train,5
train/1417.wav,78,train,5
train/1418.wav,78,train,6
train/1419.wav,78,train,6
train/1420.wav,78,train,7
train/1421.wav,78,train,7
train/1422.wav,78,train,8
train/1423.wav,78,train,8
train/1424.wav,78,train,9
train/1425.wav,78,train,9
train/1426.wav,78,train,10
train/1427.wav,78,train,10
train/1428.wav,78,train,0
train/1429.wav,78,train,0
train/1430.wav,173,train,1
train/1431.wav,173,train,1
train/1432.wav,173,train,2
train/1433.wav,173,train,2
train/1434.wav,173,train,3
train/1435.wav,173,train,3
train/1436.wav,173,train,4
train/1437.wav,173,train,4
train/1438.wav,173,train,5
train/1439.wav,173,train,5
train/1440.wav,173,train,6
train/1441.wav,173,train,6
train/1442.wav,173,train,7
train/1443.wav,173,train,7
train/1444.wav,173,train,8
train/1445.wav,173,train,8
train/1446.wav,173,train,9
train/1447.wav,173,train,9
train/1448.wav,173,train,10
train/1449.wav,173,train,10
train/1450.wav,173,train,0
train/1451.wav,173,train,0
train/1452.wav,70,train,1
train/1453.wav,70,train,1
train/1454.wav,70,train,2
train/1455.wav,70,train,2
train/1456.wav,70,train,3
train/1457.wav,70,train,3
train/1458.wav,70,train,4
train/1459.wav,70,train,4
train/1460.wav,70,train,5
train/1461.wav,70,train,5
train/1462.wav,70,train,6
train/1463.wav,70,train,6
train/1464.wav,70,train,7
train/1465.wav,70,train,7
train/1466.wav,70,train,8
train/1467.wav,70,train,8
train/1468.wav,70,train,9
train/1469.wav,70,train,9
train/1470.wav,70,train,10
train/1471.wav,70,train,10
train/1472.wav,70,train,0
train/1473.wav,70,train,0
train/1474.wav,47,train,1
train/1475.wav,47,train,1
train/1476.wav,47,train,2
train/1477.wav,47,train,2
train/1478.wav,47,train,3
train/1479.wav,47,train,3
train/1480.wav,47,train,4
train/1481.wav,47,train,4
train/1482.wav,47,train,5
train/1483.wav,47,train,5
train/1484.wav,47,train,6
train/1485.wav,47,train,6
train/1486.wav,47,train,7
train/1487.wav,47,train,7
train/1488.wav,47,train,8
train/1489.wav,47,train,8
train/1490.wav,47,train,9
train/1491.wav,47,train,9
train/1492.wav,47,train,10
train/1493.wav,47,train,10
train/1494.wav,47,train,0
train/1495.wav,47,train,0
train/1496.wav,112,train,1
train/1497.wav,112,train,1
train/1498.wav,112,train,2
train/1499.wav,112,train,2
train/1500.wav,112,train,3
train/1501.wav,112,train,3
train/1502.wav,112,train,4
train/1503.wav,112,train,4
train/1504.wav,112,train,5
train/1505.wav,112,train,5
train/1506.wav,112,train,6
train/1507.wav,112,train,6
train/1508.wav,112,train,7
train/1509.wav,112,train,7
train/1510.wav,112,train,8
train/1511.wav,112,train,8
train/1512.wav,112,train,9
train/1513.wav,112,train,9
train/1514.wav,112,train,10
train/1515.wav,112,train,10
train/1516.wav,112,train,0
train/1517.wav,112,train,0
train/1518.wav,113,train,1
train/1519.wav,113,train,1
train/1520.wav,113,train,2
train/1521.wav,113,train,2
train/1522.wav,113,train,3
train/1523.wav,113,train,3
train/1524.wav,113,train,4
train/1525.wav,113,train,4
train/1526.wav,113,train,5
train/1527.wav,113,train,5
train/1528.wav,113,train,6
train/1529.wav,113,train,6
train/1530.wav,113,train,7
train/1531.wav,113,train,7
train/1532.wav,113,train,8
train/1533.wav,113,train,8
train/1534.wav,113,train,9
train/1535.wav,113,train,9
train/1536.wav,113,train,10
train/1537.wav,113,train,10
train/1538.wav,113,train,0
train/1539.wav,113,train,0
train/1540.wav,31,train,1
train/1541.wav,31,train,1
train/1542.wav,31,train,2
train/1543.wav,31,train,2
train/1544.wav,31,train,3
train/1545.wav,31,train,3
train/1546.wav,31,train,4
train/1547.wav,31,train,4
train/1548.wav,31,train,5
train/1549.wav,31,train,5
train/1550.wav,31,train,6
train/1551.wav,31,train,6
train/1552.wav,31,train,7
train/1553.wav,31,train,7
train/1554.wav,31,train,8
train/1555.wav,31,train,8
train/1556.wav,31,train,9
train/1557.wav,31,train,9
train/1558.wav,31,train,10
train/1559.wav,31,train,10
train/1560.wav,31,train,0
train/1561.wav,31,train,0
train/1562.wav,53,train,1
train/1563.wav,53,train,1
train/1564.wav,53,train,2
train/1565.wav,53,train,2
train/1566.wav,53,train,3
train/1567.wav,53,train,3
train/1568.wav,53,train,4
train/1569.wav,53,train,4
train/1570.wav,53,train,5
train/1571.wav,53,train,5
train/1572.wav,53,train,6
train/1573.wav,53,train,6
train/1574.wav,53,train,7
train/1575.wav,53,train,7
train/1576.wav,53,train,8
train/1577.wav,53,train,8
train/1578.wav,53,train,9
train/1579.wav,53,train,9
train/1580.wav,53,train,10
train/1581.wav,53,train,10
train/1582.wav,53,train,0
train/1583.wav,53,train,0
train/1584.wav,206,train,1
train/1585.wav,206,train,1
train/1586.wav,206,train,2
train/1587.wav,206,train,2
train/1588.wav,206,train,3
train/1589.wav,206,train,3
train/1590.wav,206,train,4
train/1591.wav,206,train,4
train/1592.wav,206,train,5
train/1593.wav,206,train,5
train/1594.wav,206,train,6
train/1595.wav,206,train,6
train/1596.wav,206,train,7
train/1597.wav,206,train,7
train/1598.wav,206,train,8
train/1599.wav,206,train,8
train/1600.wav,206,train,9
train/1601.wav,206,train,9
train/1602.wav,206,train,10
train/1603.wav,206,train,10
train/1604.wav,206,train,0
train/1605.wav,206,train,0
train/1606.wav,172,train,1
train/1607.wav,172,train,1
train/1608.wav,172,train,2
train/1609.wav,172,train,2
train/1610.wav,172,train,3
train/1611.wav,172,train,3
train/1612.wav,172,train,4
train/1613.wav,172,train,4
train/1614.wav,172,train,5
train/1615.wav,172,train,5
train/1616.wav,172,train,6
train/1617.wav,172,train,6
train/1618.wav,172,train,7
train/1619.wav,172,train,7
train/1620.wav,172,train,8
train/1621.wav,172,train,8
train/1622.wav,172,train,9
train/1623.wav,172,train,9
train/1624.wav,172,train,10
train/1625.wav,172,train,10
train/1626.wav,172,train,0
train/1627.wav,172,train,0
train/1628.wav,82,train,1
train/1629.wav,82,train,1
train/1630.wav,82,train,2
train/1631.wav,82,train,2
train/1632.wav,82,train,3
train/1633.wav,82,train,3
train/1634.wav,82,train,4
train/1635.wav,82,train,4
train/1636.wav,82,train,5
train/1637.wav,82,train,5
train/1638.wav,82,train,6
train/1639.wav,82,train,6
train/1640.wav,82,train,7
train/1641.wav,82,train,7
train/1642.wav,82,train,8
train/1643.wav,82,train,8
train/1644.wav,82,train,9
train/1645.wav,82,train,9
train/1646.wav,82,train,10
train/1647.wav,82,train,10
train/1648.wav,82,train,0
train/1649.wav,82,train,0
train/1650.wav,205,train,1
train/1651.wav,205,train,1
train/1652.wav,205,train,2
train/1653.wav,205,train,2
train/1654.wav,205,train,3
train/1655.wav,205,train,3
train/1656.wav,205,train,4
train/1657.wav,205,train,4
train/1658.wav,205,train,5
train/1659.wav,205,train,5
train/1660.wav,205,train,6
train/1661.wav,205,train,6
train/1662.wav,205,train,7
train/1663.wav,205,train,7
train/1664.wav,205,train,8
train/1665.wav,205,train,8
train/1666.wav,205,train,9
train/1667.wav,205,train,9
train/1668.wav,205,train,10
train/1669.wav,205,train,10
train/1670.wav,205,train,0
train/1671.wav,205,train,0
train/1672.wav,137,train,1
train/1673.wav,137,train,1
train/1674.wav,137,train,2
train/1675.wav,137,train,2
train/1676.wav,137,train,3
train/1677.wav,137,train,3
train/1678.wav,137,train,4
train/1679.wav,137,train,4
train/1680.wav,137,train,5
train/1681.wav,137,train,5
train/1682.wav,137,train,6
train/1683.wav,137,train,6
train/1684.wav,137,train,7
train/1685.wav,137,train,7
train/1686.wav,137,train,8
train/1687.wav,137,train,8
train/1688.wav,137,train,9
train/1689.wav,137,train,9
train/1690.wav,137,train,10
train/1691.wav,137,train,10
train/1692.wav,137,train,0
train/1693.wav,137,train,0
train/1694.wav,130,train,1
train/1695.wav,130,train,1
train/1696.wav,130,train,2
train/1697.wav,130,train,2
train/1698.wav,130,train,3
train/1699.wav,130,train,3
train/1700.wav,130,train,4
train/1701.wav,130,train,4
train/1702.wav,130,train,5
train/1703.wav,130,train,5
train/1704.wav,130,train,6
train/1705.wav,130,train,6
train/1706.wav,130,train,7
train/1707.wav,130,train,7
train/1708.wav,130,train,8
train/1709.wav,130,train,8
train/1710.wav,130,train,9
train/1711.wav,130,train,9
train/1712.wav,130,train,10
train/1713.wav,130,train,10
train/1714.wav,130,train,0
train/1715.wav,130,train,0
train/1716.wav,179,train,1
train/1717.wav,179,train,1
train/1718.wav,179,train,2
train/1719.wav,179,train,2
train/1720.wav,179,train,3
train/1721.wav,179,train,3
train/1722.wav,179,train,4
train/1723.wav,179,train,4
train/1724.wav,179,train,5
train/1725.wav,179,train,5
train/1726.wav,179,train,6
train/1727.wav,179,train,6
train/1728.wav,179,train,7
train/1729.wav,179,train,7
train/1730.wav,179,train,8
train/1731.wav,179,train,8
train/1732.wav,179,train,9
train/1733.wav,179,train,9
train/1734.wav,179,train,10
train/1735.wav,179,train,10
train/1736.wav,179,train,0
train/1737.wav,179,train,0
train/1738.wav,101,train,1
train/1739.wav,101,train,1
train/1740.wav,101,train,2
train/1741.wav,101,train,2
train/1742.wav,101,train,3
train/1743.wav,101,train,3
train/1744.wav,101,train,4
train/1745.wav,101,train,4
train/1746.wav,101,train,5
train/1747.wav,101,train,5
train/1748.wav,101,train,6
train/1749.wav,101,train,6
train/1750.wav,101,train,7
train/1751.wav,101,train,7
train/1752.wav,101,train,8
train/1753.wav,101,train,8
train/1754.wav,101,train,9
train/1755.wav,101,train,9
train/1756.wav,101,train,10
train/1757.wav,101,train,10
train/1758.wav,101,train,0
train/1759.wav,101,train,0
train/1760.wav,38,train,1
train/1761.wav,38,train,1
train/1762.wav,38,train,2
train/1763.wav,38,train,2
train/1764.wav,38,train,3
train/1765.wav,38,train,3
train/1766.wav,38,train,4
train/1767.wav,38,train,4
train/1768.wav,38,train,5
train/1769.wav,38,train,5
train/1770.wav,38,train,6
train/1771.wav,38,train,6
train/1772.wav,38,train,7
train/1773.wav,38,train,7
train/1774.wav,38,train,8
train/1775.wav,38,train,8
train/1776.wav,38,train,9
train/1777.wav,38,train,9
train/1778.wav,38,train,10
train/1779.wav,38,train,10
train/1780.wav,38,train,0
train/1781.wav,38,train,0
train/1782.wav,67,train,1
train/1783.wav,67,train,1
train/1784.wav,67,train,2
train/1785.wav,67,train,2
train/1786.wav,67,train,3
train/1787.wav,67,train,3
train/1788.wav,67,train,4
train/1789.wav,67,train,4
train/1790.wav,67,train,5
train/1791.wav,67,train,5
train/1792.wav,67,train,6
train/1793.wav,67,train,6
train/1794.wav,67,train,7
train/1795.wav,67,train,7
train/1796.wav,67,train,8
train/1797.wav,67,train,8
train/1798.wav,67,train,9
train/1799.wav,67,train,9
train/1800.wav,67,train,10
train/1801.wav,67,train,10
train/1802.wav,67,train,0
train/1803.wav,67,train,0
train/1804.wav,16,train,1
train/1805.wav,16,train,1
train/1806.wav,16,train,2
train/1807.wav,16,train,2
train/1808.wav,16,train,3
train/1809.wav,16,train,3
train/1810.wav,16,train,4
train/1811.wav,16,train,4
train/1812.wav,16,train,5
train/1813.wav,16,train,5
train/1814.wav,16,train,6
train/1815.wav,16,train,6
train/1816.wav,16,train,7
train/1817.wav,16,train,7
train/1818.wav,16,train,8
train/1819.wav,16,train,8
train/1820.wav,16,train,9
train/1821.wav,16,train,9
train/1822.wav,16,train,10
train/1823.wav,16,train,10
train/1824.wav,16,train,0
train/1825.wav,16,train,0
train/1826.wav,25,train,1
train/1827.wav,25,train,1
train/1828.wav,25,train,2
train/1829.wav,25,train,2
train/1830.wav,25,train,3
train/1831.wav,25,train,3
train/1832.wav,25,train,4
train/1833.wav,25,train,4
train/1834.wav,25,train,5
train/1835.wav,25,train,5
train/1836.wav,25,train,6
train/1837.wav,25,train,6
train/1838.wav,25,train,7
train/1839.wav,25,train,7
train/1840.wav,25,train,8
train/1841.wav,25,train,8
train/1842.wav,25,train,9
train/1843.wav,25,train,9
train/1844.wav,25,train,10
train/1845.wav,25,train,10
train/1846.wav,25,train,0
train/1847.wav,25,train,0
train/1848.wav,215,train,1
train/1849.wav,215,train,1
train/1850.wav,215,train,2
train/1851.wav,215,train,2
train/1852.wav,215,train,3
train/1853.wav,215,train,3
train/1854.wav,215,train,4
train/1855.wav,215,train,4
train/1856.wav,215,train,5
train/1857.wav,215,train,5
train/1858.wav,215,train,6
train/1859.wav,215,train,6
train/1860.wav,215,train,7
train/1861.wav,215,train,7
train/1862.wav,215,train,8
train/1863.wav,215,train,8
train/1864.wav,215,train,9
train/1865.wav,215,train,9
train/1866.wav,215,train,10
train/1867.wav,215,train,10
train/1868.wav,215,train,0
train/1869.wav,215,train,0
train/1870.wav,17,train,1
train/1871.wav,17,train,1
train/1872.wav,17,train,2
train/1873.wav,17,train,2
train/1874.wav,17,train,3
train/1875.wav,17,train,3
train/1876.wav,17,train,4
train/1877.wav,17,train,4
train/1878.wav,17,train,5
train/1879.wav,17,train,5
train/1880.wav,17,train,6
train/1881.wav,17,train,6
train/1882.wav,17,train,7
train/1883.wav,17,train,7
train/1884.wav,17,train,8
train/1885.wav,17,train,8
train/1886.wav,17,train,9
train/1887.wav,17,train,9
train/1888.wav,17,train,10
train/1889.wav,17,train,10
train/1890.wav,17,train,0
train/1891.wav,17,train,0
train/1892.wav,0,train,1
train/1893.wav,0,train,1
train/1894.wav,0,train,2
train/1895.wav,0,train,2
train/1896.wav,0,train,3
train/1897.wav,0,train,3
train/1898.wav,0,train,4
train/1899.wav,0,train,4
train/1900.wav,0,train,5
train/1901.wav,0,train,5
train/1902.wav,0,train,6
train/1903.wav,0,train,6
train/1904.wav,0,train,7
train/1905.wav,0,train,7
train/1906.wav,0,train,8
train/1907.wav,0,train,8
train/1908.wav,0,train,9
train/1909.wav,0,train,9
train/1910.wav,0,train,10
train/1911.wav,0,train,10
train/1912.wav,0,train,0
train/1913.wav,0,train,0
train/1914.wav,69,train,1
train/1915.wav,69,train,1
train/1916.wav,69,train,2
train/1917.wav,69,train,2
train/1918.wav,69,train,3
train/1919.wav,69,train,3
train/1920.wav,69,train,4
train/1921.wav,69,train,4
train/1922.wav,69,train,5
train/1923.wav,69,train,5
train/1924.wav,69,train,6
train/1925.wav,69,train,6
train/1926.wav,69,train,7
train/1927.wav,69,train,7
train/1928.wav,69,train,8
train/1929.wav,69,train,8
train/1930.wav,69,train,9
train/1931.wav,69,train,9
train/1932.wav,69,train,10
train/1933.wav,69,train,10
train/1934.wav,69,train,0
train/1935.wav,69,train,0
train/1936.wav,59,train,1
train/1937.wav,59,train,1
train/1938.wav,59,train,2
train/1939.wav,59,train,2
train/1940.wav,59,train,3
train/1941.wav,59,train,3
train/1942.wav,59,train,4
train/1943.wav,59,train,4
train/1944.wav,59,train,5
train/1945.wav,59,train,5
train/1946.wav,59,train,6
train/1947.wav,59,train,6
train/1948.wav,59,train,7
train/1949.wav,59,train,7
train/1950.wav,59,train,8
train/1951.wav,59,train,8
train/1952.wav,59,train,9
train/1953.wav,59,train,9
train/1954.wav,59,train,10
train/1955.wav,59,train,10
train/1956.wav,59,train,0
train/1957.wav,59,train,0
train/1958.wav,195,train,1
train/1959.wav,195,train,1
train/1960.wav,195,train,2
train/1961.wav,195,train,2
train/1962.wav,195,train,3
train/1963.wav,195,train,3
train/1964.wav,195,train,4
train/1965.wav,195,train,4
train/1966.wav,195,train,5
train/1967.wav,195,train,5
train/1968.wav,195,train,6
train/1969.wav,195,train,6
train/1970.wav,195,train,7
train/1971.wav,195,train,7
train/1972.wav,195,train,8
train/1973.wav,195,train,8
train/1974.wav,195,train,9
train/1975.wav,195,train,9
train/1976.wav,195,train,10
train/1977.wav,195,train,10
train/1978.wav,195,train,0
train/1979.wav,195,train,0
train/1980.wav,39,train,1
train/1981.wav,39,train,1
train/1982.wav,39,train,2
train/1983.wav,39,train,2
train/1984.wav,39,train,3
train/1985.wav,39,train,3
train/1986.wav,39,train,4
train/1987.wav,39,train,4
train/1988.wav,39,train,5
train/1989.wav,39,train,5
train/1990.wav,39,train,6
train/1991.wav,39,train,6
train/1992.wav,39,train,7
train/1993.wav,39,train,7
train/1994.wav,39,train,8
train/1995.wav,39,train,8
train/1996.wav,39,train,9
train/1997.wav,39,train,9
train/1998.wav,39,train,10
train/1999.wav,39,train,10
train/2000.wav,39,train,0
train/2001.wav,39,train,0
train/2002.wav,94,train,1
train/2003.wav,94,train,1
train/2004.wav,94,train,2
train/2005.wav,94,train,2
train/2006.wav,94,train,3
train/2007.wav,94,train,3
train/2008.wav,94,train,4
train/2009.wav,94,train,4
train/2010.wav,94,train,5
train/2011.wav,94,train,5
train/2012.wav,94,train,6
train/2013.wav,94,train,6
train/2014.wav,94,train,7
train/2015.wav,94,train,7
train/2016.wav,94,train,8
train/2017.wav,94,train,8
train/2018.wav,94,train,9
train/2019.wav,94,train,9
train/2020.wav,94,train,10
train/2021.wav,94,train,10
train/2022.wav,94,train,0
train/2023.wav,94,train,0
train/2024.wav,81,train,1
train/2025.wav,81,train,1
train/2026.wav,81,train,2
train/2027.wav,81,train,2
train/2028.wav,81,train,3
train/2029.wav,81,train,3
train/2030.wav,81,train,4
train/2031.wav,81,train,4
train/2032.wav,81,train,5
train/2033.wav,81,train,5
train/2034.wav,81,train,6
train/2035.wav,81,train,6
train/2036.wav,81,train,7
train/2037.wav,81,train,7
train/2038.wav,81,train,8
train/2039.wav,81,train,8
train/2040.wav,81,train,9
train/2041.wav,81,train,9
train/2042.wav,81,train,10
train/2043.wav,81,train,10
train/2044.wav,81,train,0
train/2045.wav,81,train,0
train/2046.wav,125,train,1
train/2047.wav,125,train,1
train/2048.wav,125,train,2
train/2049.wav,125,train,2
train/2050.wav,125,train,3
train/2051.wav,125,train,3
train/2052.wav,125,train,4
train/2053.wav,125,train,4
train/2054.wav,125,train,5
train/2055.wav,125,train,5
train/2056.wav,125,train,6
train/2057.wav,125,train,6
train/2058.wav,125,train,7
train/2059.wav,125,train,7
train/2060.wav,125,train,8
train/2061.wav,125,train,8
train/2062.wav,125,train,9
train/2063.wav,125,train,9
train/2064.wav,125,train,10
train/2065.wav,125,train,10
train/2066.wav,125,train,0
train/2067.wav,125,train,0
